row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN200159_c0_g1,769.2512345136329,2.559361683426586,0.5658801038850868,4.52279849716419,6.102733310420012e-6,0.0039221062368238165
TRINITY_DN200318_c0_g1,1664.6901350042788,3.215850091461641,0.22919691664305614,14.03094831537329,1.0079467361440754e-44,1.726494434832732e-40
TRINITY_DN200349_c3_g1,47.5649513512758,2.45769999321247,0.4688462780704574,5.242016644191278,1.5883103898999708e-7,1.4551988979910748e-4
TRINITY_DN200389_c1_g1,68.49907104255836,3.8058750294227957,0.4820149980448338,7.8957605984467705,2.8855008619887273e-15,9.885048487753608e-12
TRINITY_DN200585_c0_g1,309.5180204950394,1.6935871969377927,0.2755672268080644,6.145822261068058,7.955032401040417e-10,1.191630581677219e-6
TRINITY_DN200597_c0_g1,182.97575776851903,1.0768499205007347,0.2612517080375015,4.12188662263658,3.7578214661914815e-5,0.01895573134808188
TRINITY_DN200629_c1_g1,50.26062271034894,2.234041186044604,0.5014175076378145,4.4554511001604356,8.371697686723353e-6,0.005137288373449521
TRINITY_DN200811_c0_g1,49.714514142932266,2.3128101534792753,0.5253315259896244,4.402572545255841,1.0697480254346673e-5,0.006318457891219158
TRINITY_DN200891_c1_g1,61.457956994952575,1.6346411227035658,0.3724987046058825,4.3883135766420365,1.142329922489947e-5,0.006687009260830714
TRINITY_DN200946_c0_g1,122.03215556209297,1.3292967633301267,0.3233845554225493,4.11057591044571,3.946735003319892e-5,0.019756894054801966
TRINITY_DN201304_c1_g3,47.66982857370841,4.482282810193348,0.7620304659065803,5.882025733526046,4.052753097422263e-9,5.243088748542671e-6
TRINITY_DN201654_c0_g1,95.2795076053334,3.2065432951604316,0.4486411735420275,7.14723365634218,8.854409257995634e-13,2.07637478244508e-9
TRINITY_DN201660_c0_g1,78.31548995585992,2.91704228790397,0.42266143133707945,6.901605094829627,5.141820995044822e-12,1.0717921823655255e-8
TRINITY_DN201722_c0_g1,29.641772476167436,3.4255199040790716,0.6580653296776681,5.205440477705992,1.9353697691562283e-7,1.7368202286243626e-4
TRINITY_DN201722_c0_g2,25.629439505741317,4.230246783565607,0.8442851799288031,5.01044775406615,5.430353995048154e-7,4.4477308751583283e-4
TRINITY_DN201821_c1_g1,20.13296826236949,4.2327781204500905,1.0083757668572897,4.197619835353634,2.6973493339914284e-5,0.014360213995503582
TRINITY_DN201821_c2_g1,20.66077783164077,3.9258663066361073,0.9849730487725266,3.9857601297096625,6.726443910428445e-5,0.03067094933199215
TRINITY_DN201899_c1_g1,202.72809738003176,1.5792503320872695,0.2526451796508451,6.250862708996818,4.0819158427192306e-10,6.406867773486837e-7
TRINITY_DN201940_c3_g1,256.62382373607403,1.0730342496360405,0.2457021832829455,4.367214956329292,1.258408652363734e-5,0.007276137190551544
TRINITY_DN202045_c0_g1,95.88883111349021,1.649851374080468,0.3470920412128649,4.7533540910799665,2.0006950374952227e-6,0.0014357009454585255
TRINITY_DN202045_c1_g2,86.99829443686808,1.685669789862065,0.38126958790731663,4.421201803989247,9.815345022923688e-6,0.0058500495783148036
TRINITY_DN202124_c0_g1,425.8887065127165,4.168454702008622,0.9992507202435778,4.171580382741698,3.024943086433695e-5,0.015826237093767303
TRINITY_DN202472_c14_g1,236.91031613644978,2.2958398774928015,0.27490419126913407,8.351418241001463,6.744812630784898e-17,2.8572114177009794e-13
TRINITY_DN202485_c3_g1,150.675057682929,2.9293832150918866,0.4096070003872417,7.1516922619058105,8.571455884181297e-13,2.022057769161507e-9
TRINITY_DN202532_c0_g1,140.65822164332585,2.2873190118761424,0.3168487524528036,7.21896171018332,5.238600165375801e-13,1.2739596524394734e-9
TRINITY_DN202576_c15_g2,119.14169272309287,2.3183187987946616,0.3445743378616793,6.728065743901371,1.719332410706171e-11,3.256506512110746e-8
TRINITY_DN202594_c0_g1,191.25715269333844,3.263333589863794,0.6204157529078823,5.259914137525656,1.4412268356346796e-7,1.3298373232084574e-4
TRINITY_DN202594_c0_g2,38.30334184577514,5.182923705753517,0.8395935647761976,6.173134148705723,6.694935952835205e-10,1.0144450203026216e-6
TRINITY_DN202673_c1_g2,170.91774528306925,1.1717607785122075,0.26338328000138467,4.44888065220407,8.631896128905067e-6,0.005256024257545329
TRINITY_DN202776_c1_g1,1223.6049515798247,1.9933740138759917,0.2116451098337434,9.418474234731315,4.576902143989515e-21,2.817390780238345e-17
TRINITY_DN202793_c0_g1,84.04775612806068,2.038091578973941,0.34464411705819087,5.913611978555324,3.3468580567044643e-9,4.484823947596806e-6
TRINITY_DN202820_c0_g1,354.17616058928826,1.0052592955360071,0.22129755668252832,4.5425684341293655,5.5572947168023825e-6,0.0035891286860911756
TRINITY_DN202863_c16_g1,44.909433824800495,2.4682201205076018,0.5212791252795159,4.734929907626962,2.191308159520461e-6,0.001558293026081515
TRINITY_DN202928_c2_g1,1273.844728425424,1.3118663690526444,0.1832503120210073,7.158876591174676,8.134086827788602e-13,1.953981249351269e-9
TRINITY_DN203301_c0_g1,284.8677724992219,1.0088321809269698,0.2048504421860033,4.924725424858759,8.447889095806496e-7,6.525795552649441e-4
TRINITY_DN203338_c0_g1,20.248107972747082,7.752034764868295,1.5620543744195994,4.962717618423916,6.9513611340833e-7,5.510219489872956e-4
TRINITY_DN203358_c4_g2,382.3069637931538,2.7020445998910545,0.2501122657653543,10.803327024457126,3.319528388624678e-27,2.7245236720161337e-23
TRINITY_DN203437_c0_g1,311.0768237273077,1.072763695253681,0.2344045216718288,4.5765486416493815,4.727098358347357e-6,0.003083281209519205
TRINITY_DN203444_c5_g1,417.9701345997075,1.7270857849236494,0.19733683942491934,8.751968410747518,2.0966309737617725e-18,1.0324937853951366e-14
TRINITY_DN203631_c5_g1,63.694742078365536,1.6696050062422154,0.3988299954654791,4.18625736585735,2.8359177828042206e-5,0.015036967395247633
TRINITY_DN203645_c14_g1,1814.7745126203235,1.0852243023930943,0.1639824019449234,6.6179314946099375,3.6425974570966684e-11,6.435195614305717e-8
TRINITY_DN203645_c16_g1,60.04779097379803,1.5487472547463328,0.3860333104349923,4.011952370123615,6.021865154038025e-5,0.02804245935792296
TRINITY_DN203813_c18_g1,31.575354004566915,3.502169754774281,0.6871072568406491,5.096976810982057,3.4512058494159916e-7,2.936603477437305e-4
TRINITY_DN203899_c0_g1,270.4592013987345,2.01839238775214,0.25629558077409,7.8752524005914815,3.4005566803020367e-15,1.1257928667578415e-11
TRINITY_DN203967_c2_g1,201.0628949833529,1.7960331970405476,0.2651974520169139,6.772437605946528,1.2663042286854082e-11,2.4335464041248266e-8
TRINITY_DN203980_c10_g1,139.06779025384128,1.2465234600415853,0.2733708494179464,4.5598258288901254,5.119606473796036e-6,0.0033227932870446585
TRINITY_DN204005_c0_g2,217.44736965139305,2.3175830253931107,0.2377911601000793,9.74629597003399,1.9132188507707173e-22,1.342005305985585e-18
TRINITY_DN204072_c2_g2,214.2984093503373,1.4381666994549054,0.3019060747205633,4.76362292738242,1.9014768283015987e-6,0.0013745165425838215
TRINITY_DN204138_c0_g1,195.77825860593617,1.20058200178882,0.2409196402667409,4.983329713009542,6.249931785846032e-7,5.024983420708694e-4
TRINITY_DN204156_c15_g1,89.54261414689822,1.4201761411510605,0.3132132700349494,4.5342144698805145,5.781825741118513e-6,0.0037280285015520013
TRINITY_DN204243_c3_g1,26.251257182160717,2.5701782574821426,0.6268425112481053,4.100197755197975,4.127972422022425e-5,0.020481969764448625
TRINITY_DN204243_c8_g1,118.8105639325387,2.566576642797655,0.36376174300816305,7.055653025997457,1.7179200802074736e-12,3.823711573778401e-9
TRINITY_DN204259_c1_g1,1162.7661319578729,1.265488809080437,0.2068031058845613,6.119293052527172,9.399140925978206e-10,1.3920728408350196e-6
TRINITY_DN204346_c3_g1,49.487343525123094,2.8197445557105,0.5604882891710677,5.0308714922139615,4.882553415646724e-7,4.0581126398490095e-4
TRINITY_DN204356_c14_g2,4561.267766833183,3.234121896513615,0.22292148218925506,14.507896972297726,1.0798063338901342e-47,1.9336533759925405e-43
TRINITY_DN204356_c1_g1,94.0424113360967,3.0112815189444393,0.3991388944649379,7.544445206176126,4.542169546209443e-14,1.2601737612206415e-10
TRINITY_DN204359_c3_g1,126.25921997685515,1.2548634737437498,0.2699174606650524,4.649063719893774,3.334451970490026e-6,0.002268826773143631
TRINITY_DN204374_c5_g2,98.00852362855856,1.235376421564736,0.3072579050422413,4.02064975804251,5.803783964158613e-5,0.027219954069902616
TRINITY_DN204380_c11_g1,218.40832251535596,1.1118839462889514,0.27114671116859984,4.100672811028781,4.119506689373549e-5,0.020465740401836966
TRINITY_DN204395_c0_g1,104.08933032878632,1.4631585786198087,0.3004236249125564,4.870317968654052,1.114188047198457e-6,8.313425485576624e-4
TRINITY_DN204419_c7_g1,105.43916446581855,1.8554923070475202,0.33757074103651685,5.496602879000113,3.871772566012697e-8,4.1336995539947434e-5
TRINITY_DN204424_c3_g1,838.5832860024161,1.3354699891884534,0.2688029225403978,4.9682123117085855,6.757295646632564e-7,5.367186421036905e-4
TRINITY_DN204557_c7_g1,2617.6664402333,3.674273106756729,0.5937930853226129,6.187800426743712,6.100949899524695e-10,9.280110136163889e-7
TRINITY_DN204583_c12_g7,725.4785876418325,2.66042763159928,0.2396685373083056,11.100445896980421,1.2481959452231578e-28,1.0927622648176688e-24
TRINITY_DN204596_c11_g8,192.715856381303,1.3036490984725344,0.24327426773389185,5.358762809630753,8.379377787643763e-8,8.294383948124371e-5
TRINITY_DN204610_c10_g2,77.59383540298742,1.283920619632369,0.32771886149973234,3.9177501525447522,8.937927413463383e-5,0.03885530429493819
TRINITY_DN204715_c10_g1,173.74402385583315,1.135317846874901,0.28377801163662614,4.0007252159080595,6.314865333943142e-5,0.029063356209769187
TRINITY_DN204751_c1_g1,258.7144130170128,1.8596935310541491,0.2539085008378953,7.3242665169428385,2.40208880431409e-13,6.185190271986875e-10
TRINITY_DN204764_c1_g1,114.99786235536389,2.829400712842157,0.35918347057589245,7.877313252488127,3.3449557629156766e-15,1.1257928667578415e-11
TRINITY_DN204778_c10_g1,55.981825101832435,1.8911961940206787,0.4647512814744874,4.069265151933736,4.716165086989884e-5,0.02276954100693377
TRINITY_DN204787_c3_g1,56.73448719761691,2.230656066867661,0.4310887384514293,5.174470747903772,2.2855791301825962e-7,2.0009635796980582e-4
TRINITY_DN204858_c3_g1,812.510899938113,1.5935420306634547,0.23644614378914255,6.73955601527822,1.5887133925518108e-11,3.0383218168441215e-8
